time,x,y,z
0,99.99453
0,99.99453
0,100.72041
0,100.70159
0,99.97027
0,99.72731
0,99.002464
0,99.002464
0,98.21399
0,97.25319
0,99.297165
0,98.94181
0,98.960365
0,98.960365
0,100.0289
0,100.669876
0,103.08675
0,102.79423
0,102.78831
0,102.78831
0,103.91666
0,105.52318
0,106.22808
0,106.45244
0,106.616646
0,106.616646
0,107.673615
0,107.797424
0,107.80674
0,107.818474
0,107.881744
0,107.881744
0,115.293015
0,116.748344
0,118.16721
0,118.80507
0,119.249435
0,119.249435
0,120.2644
0,116.91623
0,118.70538
0,119.556725
0,119.9226
0,119.9226
0,121.316666
0,121.42739
0,121.40654
0,120.970436
0,121.741394
0,121.741394
0,120.75848
0,121.45178
0,122.0124
0,122.33829
0,122.47903
0,122.47903
0,121.95644
0,122.12077
0,121.8919
0,122.45445
0,125.008995
0,125.008995
0,124.91142
0,123.919014
0,124.416794
0,122.926865
0,121.99065
0,121.99065
0,119.879555
0,118.68189
0,118.23661
0,116.963486
0,116.81086
0,116.81086
0,116.7069
0,116.694115
0,116.66754
0,117.30973
0,117.639694
0,117.639694
0,117.83094
0,115.02284
0,113.601906
0,112.2739
0,111.96066
0,111.96066
0,112.247894
0,112.48013
0,112.81072
0,113.28616
0,113.47978
0,113.47978
0,113.54504
0,114.57259
0,114.59028
0,114.60543
0,113.61985
0,113.61985
0,113.63393
0,113.64779
0,113.50204
0,112.48436
0,112.14621
0,112.14621
0,111.854195
0,111.63761
0,111.44702
0,111.266556
0,111.11256
0,111.11256
0,113.573586
0,110.43038
0,109.62471
0,109.653885
0,105.871216
0,105.871216
0,103.126785
0,102.22733
0,102.99856
0,102.25093
0,101.19452
0,101.19452
0,101.86071
0,102.05725
